community_name,area,unit_price,room,size,subway,bus,kindergarten,primary-school,hospital,supermarket,park
富力白鹭湾北区,灞桥,12828,2室2厅,88.09平米,1649米,308米,159米,362米,,197米,608米
华安紫竹苑,雁塔,12834,3室2厅,138.7平米,,714米,296米,492米,509米,882米,1187米
鼎新公寓,未央,12834,1室1厅,49.09平米,643米,147米,454米,721米,671米,838米,1532米
三星丽座,长安,12841,2室1厅,63.47平米,917米,289米,650米,244米,745米,838米,1514米
浐灞半岛A15区,灞桥,12843,2室2厅,91.88平米,743米,251米,241米,1059米,777米,227米,
浐灞新城三期,灞桥,12850,3室2厅,100.39平米,1063米,287米,235米,954米,262米,888米,1660米
海棠华府,灞桥,12870,3室2厅,115平米,574米,288米,217米,871米,494米,584米,916米
西勘小区,雁塔,12879,2室1厅,66.78平米,571米,184米,510米,618米,703米,612米,1276米
圣合家园,长安,12881,2室2厅,95.49平米,903米,259米,435米,274米,1028米,644米,767米
泰和御景豪庭,未央,12882,3室2厅,101.7平米,1112米,352米,355米,531米,735米,1285米,1682米
海璟印象城,未央,12885,3室2厅,129.61平米,1194米,542米,896米,281米,1160米,849米,1743米
